Scan Results,01/07/2026 at 09:16:10 (GMT-0800),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
profile,key,Role,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Launch Date,Active Hosts,Total Hosts,Type,Status,Reference,Scanner Appliance,Duration,Scan Title,Asset Groups,IPs,Excluded IPs,Option Profile,Network,FQDN,,,,,,,,,,
10.24.18.60,ptx1faxapw10p-oba.corp.cvscaremark.com,,,"host scanned, found vuln",43007,Network Adapter MAC Address,Ig,1,,,,,,,,It is possible to obtain the MAC address information of the network adapters on the target system. Various sources such as SNMP and NetBIOS provide such information. This vulnerability test attempts to gather and report on this information in a table format.,N/A,N/A,,,"Method	MAC Address	Vendor
SNMP	4C:D9:8F:8C:D3:B7	Dell Inc.",no,,Hardware
10.24.18.60,ptx1faxapw10p-oba.corp.cvscaremark.com,,,"host scanned, found vuln",45006,Traceroute,Ig,1,,,,,,,,Traceroute describes the path in realtime from the scanner to the remote host being contacted. It reports the IP addresses of all the routers in between.,,,,,"Hops	IP	Round Trip Time	Probe	Port
1	10.124.220.1	0.12ms	ICMP	 
2	100.64.112.0	0.14ms	ICMP	 
3	10.124.213.161	0.40ms	ICMP	 
4	10.124.212.251	0.77ms	ICMP	 
5	10.218.32.73	0.70ms	ICMP	 
6	10.218.26.213	0.49ms	ICMP	 
7	10.218.26.173	0.69ms	ICMP	 
8	10.24.255.202	26.92ms	ICMP	 
9	10.24.252.193	32.07ms	UDP	80
10	10.24.18.60	36.54ms	ICMP",no,,Information gathering
10.24.18.60,ptx1faxapw10p-oba.corp.cvscaremark.com,,,"host scanned, found vuln",45038,Host Scan Time - Scanner,Ig,1,,,,,,,,"The Host Scan Time is the period of time it takes the scanning engine to perform the vulnerability assessment of a single target host. The Host Scan Time for this host is reported in the Result section below. 
 
The Host Scan Time does not have a direct correlation to the Duration time as displayed in the Report Summary section of a scan results report. The Duration is the period of time it takes the service to perform a scan task. The Duration includes the time it takes the service to scan all hosts, which may involve parallel scanning. It also includes the time it takes for a scanner appliance to pick up the scan task and transfer the results back to the service's Secure Operating Center. Further, when a scan task is distributed across multiple scanners, the Duration includes the time it takes to perform parallel host scanning on all scanners.",N/A,N/A,,,"Scan duration: 357 seconds

Start time: Mon, Aug 11 2025, 14:54:50 GMT

End time: Mon, Aug 11 2025, 15:00:47 GMT",no,,Information gathering
10.24.18.60,ptx1faxapw10p-oba.corp.cvscaremark.com,,,"host scanned, found vuln",45039,Host Names Found,Ig,1,,,,,,,,"The following host names were discovered for this computer using various methods such as DNS look up, NetBIOS query, and SQL server name query.",N/A,N/A,,,"Host Name	Source
ptx1faxapw10p-oba.corp.cvscaremark.com	FQDN
PTX1FAXAPW10P-oba	SNMP",no,,Information gathering
10.24.18.60,ptx1faxapw10p-oba.corp.cvscaremark.com,,,"host scanned, found vuln",45426,Scan Activity per Port,Ig,1,,,,,,,,"Scan activity per port is an estimate of the amount of internal process time the scanner engine spent scanning a particular TCP or UDP port. This information can be useful to determine the reason for long scan times. The individual time values represent internal process time, not elapsed time, and can be longer than the total scan time because of internal parallelism. High values are often caused by slowly responding services or services on which requests time out.",N/A,N/A,,,"Protocol	Port	Time
TCP	80	 0:00:12
TCP	443	 0:01:20
TCP	5900	 0:04:11
UDP	161	 0:01:26",no,,Information gathering
10.24.18.60,ptx1faxapw10p-oba.corp.cvscaremark.com,,,"host scanned, found vuln",82004,Open UDP Services List,Ig,1,,,,,,,,"A port scanner was used to draw a map of all the UDP services on this host that can be accessed from the Internet.
 
Note that if the host is behind a firewall, there is a small chance that the list includes a few ports that are filtered or blocked by the firewall but are not actually open on the target host. This (false positive on UDP open ports) may happen when the firewall is configured to reject UDP packets for most (but not all) ports with an ICMP Port Unreachable packet. This may also happen when the firewall is configured to allow UDP packets for most (but not all) ports through and filter/block/drop UDP packets for only a few ports. Both cases are uncommon.",Unauthorized users can exploit this information to test vulnerabilities in each of the open services.,"Shut down any unknown or unused service on the list.  If you have difficulty working out which service is provided by which process or program, contact your provider's support team.  For more information about commercial and open-source Intrusion Detection Systems available for detecting port scanners of this kind, visit the CERT Web site (http://www.cert.org).",,,"Port	IANA Assigned Ports/Services	Description	Service Detected
68	bootpc	Bootstrap Protocol Client	unknown
80	www	World Wide Web HTTP	unknown
161	snmp	SNMP	snmp
623	aux bus shunt	Aux Bus Shunt	unknown",no,,TCP/IP
10.24.18.60,ptx1faxapw10p-oba.corp.cvscaremark.com,,,"host scanned, found vuln",82023,Open TCP Services List,Ig,1,,,,,,,,"The port scanner enables unauthorized users with the appropriate tools to draw a map of all services on this host that can be accessed from the Internet.  The test was carried out with a ""stealth"" port scanner so that the server does not log real connections.
 
The Results section displays the port number (Port), the default service listening on the port (IANA Assigned Ports/Services), the description of the service (Description) and the service that the scanner detected using service discovery (Service Detected).",Unauthorized users can exploit this information to test vulnerabilities in each of the open services.,"Shut down any unknown or unused service on the list.  If you have difficulty figuring out which service is provided by which process or program, contact your provider's support team.  For more information about commercial and open-source Intrusion Detection Systems available for detecting port scanners of this kind, visit the CERT Web site (http://www.cert.org).",,,"Port	IANA Assigned Ports/Services	Description	Service Detected	OS On Redirected Port
22	ssh	SSH Remote Login Protocol	ssh 	 
80	www-http	World Wide Web HTTP	http 	 
443	https	http protocol over TLS/SSL	http over ssl	 
5900	vnc	vnc	http over ssl",no,,TCP/IP
10.24.18.60,ptx1faxapw10p-oba.corp.cvscaremark.com,,,"host scanned, found vuln",82040,ICMP Replies Received,Ig,1,,,,,,,,"ICMP (Internet Control and Error Message Protocol) is a protocol encapsulated in IP packets. ICMP's principal purpose is to provide a protocol layer that informs gateways of the inter-connectivity and accessibility of other gateways or hosts. 
 
We have sent the following types of packets to trigger the host to send us ICMP replies: 
 
Echo Request (to trigger Echo Reply) 
Timestamp Request (to trigger Timestamp Reply) 
Address Mask Request (to trigger Address Mask Reply) 
UDP Packet (to trigger Port Unreachable Reply) 
IP Packet with Protocol >= 250 (to trigger Protocol Unreachable Reply)
 
Listed in the ""Result"" section are the ICMP replies that we have received.",,,,,"ICMP Reply Type	Triggered By	Additional Information
Unreachable (type=3 code=3)	UDP Port 33333	Port Unreachable
Echo (type=0 code=0)	Echo Request	Echo Reply
Unreachable (type=3 code=3)	UDP Port 1	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 58299	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 21	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 1044	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 1029	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 17	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 1047	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 31335	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 25062	Port Unreachable
Unreachable (type=3 code=2)	IP with High Protocol	Protocol Unreachable",no,,TCP/IP
10.24.18.60,ptx1faxapw10p-oba.corp.cvscaremark.com,,,"host scanned, found vuln",12230,Default Web Page,Ig,1,80,tcp,,,,,,The Result section displays the default Web page for the Web server.,N/A,N/A,,,"GET / HTTP/1.1
Host: ptx1faxapw10p-oba.corp.cvscaremark.com
Connection: Keep-Alive



<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>302 Found</title>
</head><body>
 Found 
 The document has moved here (https://ptx1faxapw10p-oba.corp.cvscaremark.com:443/).</p>
</body></html>",no,,CGI
10.24.18.60,ptx1faxapw10p-oba.corp.cvscaremark.com,,,"host scanned, found vuln",12230,Default Web Page,Ig,1,443,tcp,,over ssl,,,,The Result section displays the default Web page for the Web server.,N/A,N/A,,,"GET / HTTP/1.1
Host: ptx1faxapw10p-oba.corp.cvscaremark.com
Connection: Keep-Alive



<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>302 Found</title>
</head><body>
 Found 
 The document has moved here (https://ptx1faxapw10p-oba.corp.cvscaremark.com/restgui/start.html).</p>
</body></html>",no,,CGI
10.24.18.60,ptx1faxapw10p-oba.corp.cvscaremark.com,,,"host scanned, found vuln",12230,Default Web Page,Ig,1,5900,tcp,,over ssl,,,,The Result section displays the default Web page for the Web server.,N/A,N/A,,,"GET / HTTP/1.1
Host: ptx1faxapw10p-oba.corp.cvscaremark.com:5900
Connection: Keep-Alive



HTTP/1.1 200 OK
Server: APS
Content-Type: text/html
Cache-Control: no-cache, no-store, must-revalidate, private
X-Frame-Options: SAMEORIGIN
Content-Security-Policy: default-src 'self'; connect-src *; script-src 'self' 'unsafe-inline' 'unsafe-eval'; img-src 'self' data:; style-src 'self' 'unsafe-inline'; font-src 'self' data:; child-src 'self'; object-src 'none'
X-Content-Type-Options: nosniff
X-XSS-Protection: 1; mode=block
Strict-Transport-Security: max-age=31536000; includeSubDomains
X-Permitted-Cross-Domain-Policies: none
Referrer-Policy: no-referrer
Content-Length: 3767

<!DOCTYPE html>
<html lang=""en"">
<head>
<title>WS server test page</title>
<meta charset=utf-8 http-equiv=""Content-Language"" content=""en""/>
<meta http-equiv=""Content-Type"" content=""text/html; charset=UTF-8"" />

<style type=""text/css"">
div.title { font-size:18pt; font: Arial; font-weight:normal; text-align:center; color:000000; }
.browser { font-size:18pt; font: Arial; font-weight:normal; text-align:center; color:ffff00; vertical-align:middle; text-align:center; background:d0b070; padding:12px; -webkit-border-radius:10px; -moz-border-radius:10px; border-radius:10px;}
.group2 { width:600px; vertical-align:middle; text-align:center; background:f0f0e0; padding:12px; -webkit-border-radius:10px; -moz-border-radius:10px; border-radius:10px; }
.explain { vertical-align:middle; text-align:center; background:f0f0c0; padding:12px; -webkit-border-radius:10px; -moz-border-radius:10px; border-radius:10px; color:404000; }
.content { vertical-align:top; text-align:center; background:fffff0; padding:12px; -webkit-border-radius:10px; -moz-border-radius:10px; border-radius:10px; }
.canvas { vertical-align:top; text-align:center; background:efefd0; padding:12px; -webkit-border-radius:10px; -moz-border-radius:10px; border-radius:10px; }
</style>
<script type=""text/javascript"">

var origin = window.location.origin;
console.log(""origin:: ""+origin);

window.onload = function()
{
console.log('WebSocket servers index.html: onload function entered');
if (document.location.search.indexOf(""nopop=1"") > 0)
{
var x = document.getElementById(""CloseButton"");
if (x) { x.style.display = ""none""; }
var x = document.getElementById(""CloseText"");
if (x) { x.style.display = ""none""; }
var x = document.getElementById(""MovingText"");
if (x) { x.style.display = ""block""; }
}

moveAlong();

function receiver(event) 
{
console.log('WebSocket servers index.html: reciever event:'+ event.data + ""  ""+event.origin);
//            if (origin.indexOf(event.origin)==0)
//            {
event.source.postMessage('Hello', event.origin);
window.close();
//            }i 
}

window.addEventListener(""message"",receiver);
console.log('WebSocket servers index.html:: performed addEventListener');
}

function closeThis(){
console.log('WebSocket servers index.html:: closeThis');
self.close();
}

function moveAlong(){
var SearchParameters = document.location.search;
var viewerURL = """";
console.log( SearchParameters );
if ( SearchParameters.indexOf(""nopop=1"") > 0 )
{
var nstart = SearchParameters.indexOf(""viewerURL="");
if (nstart >= 0)
{
/*var nend   = SearchParameters.indexOf(""&"", nstart);
if ( nend <= 0 ) nend = SearchParameters.length;
viewerURL = SearchParameters.slice(nstart+10, nend);
var newURL = unescape(viewerURL) + SearchParameters;

window.location.href = newURL;*/
viewerURL = SearchParameters.slice(nstart+10);
var newURL = unescape(viewerURL) ;
window.location.href = newURL;

}
}
}

</script>
</head>

<body>
<article>
<table>
<tr id=""CloseText""><td>
You have a SSL certificate for remote presence port. You should close this window now.
</td></tr>
<tr id=""MovingText"" style=""display: none;"" ><td>
You are now being redirected to the remote presence viewer.
</td></tr>
<tr id=""CloseButton""><td align=""middle"">   
<input id=""btnClose"" type=""button"" onclick=""closeThis()"" value=""Close"" />
</td></tr>
</table>
</article>
</body>
</html>",no,,CGI
10.24.18.4,No registered hostname,,,"host scanned, found vuln",6,DNS Host Name,Ig,1,,,,,,,,"The fully qualified domain name of this host, if it was obtained from a DNS server, is displayed in the RESULT section.",N/A,N/A,,,"IP address	Host name
10.24.18.4	No registered hostname",no,,Information gathering
10.24.18.4,No registered hostname,,,"host scanned, found vuln",45006,Traceroute,Ig,1,,,,,,,,Traceroute describes the path in realtime from the scanner to the remote host being contacted. It reports the IP addresses of all the routers in between.,,,,,"Hops	IP	Round Trip Time	Probe	Port
1	10.124.220.1	0.20ms	ICMP	 
2	100.64.112.0	0.07ms	ICMP	 
3	10.124.213.129	0.29ms	ICMP	 
4	10.124.212.255	0.51ms	ICMP	 
5	10.218.32.69	0.68ms	ICMP	 
6	10.218.26.209	0.49ms	ICMP	 
7	10.218.26.173	0.65ms	ICMP	 
8	10.24.255.202	26.74ms	ICMP	 
9	10.24.252.193	31.95ms	ICMP	 
10	10.24.18.4	31.90ms	ICMP",no,,Information gathering
10.24.18.4,No registered hostname,,,"host scanned, found vuln",45038,Host Scan Time - Scanner,Ig,1,,,,,,,,"The Host Scan Time is the period of time it takes the scanning engine to perform the vulnerability assessment of a single target host. The Host Scan Time for this host is reported in the Result section below. 
 
The Host Scan Time does not have a direct correlation to the Duration time as displayed in the Report Summary section of a scan results report. The Duration is the period of time it takes the service to perform a scan task. The Duration includes the time it takes the service to scan all hosts, which may involve parallel scanning. It also includes the time it takes for a scanner appliance to pick up the scan task and transfer the results back to the service's Secure Operating Center. Further, when a scan task is distributed across multiple scanners, the Duration includes the time it takes to perform parallel host scanning on all scanners.",N/A,N/A,,,"Scan duration: 528 seconds

Start time: Mon, Aug 11 2025, 14:54:50 GMT

End time: Mon, Aug 11 2025, 15:03:38 GMT",no,,Information gathering
10.24.18.4,No registered hostname,,,"host scanned, found vuln",45426,Scan Activity per Port,Ig,1,,,,,,,,"Scan activity per port is an estimate of the amount of internal process time the scanner engine spent scanning a particular TCP or UDP port. This information can be useful to determine the reason for long scan times. The individual time values represent internal process time, not elapsed time, and can be longer than the total scan time because of internal parallelism. High values are often caused by slowly responding services or services on which requests time out.",N/A,N/A,,,"Protocol	Port	Time
UDP	67	 0:00:10
UDP	123	 0:00:05
UDP	161	 0:01:24",no,,Information gathering
10.24.18.4,No registered hostname,,,"host scanned, found vuln",82004,Open UDP Services List,Ig,1,,,,,,,,"A port scanner was used to draw a map of all the UDP services on this host that can be accessed from the Internet.
 
Note that if the host is behind a firewall, there is a small chance that the list includes a few ports that are filtered or blocked by the firewall but are not actually open on the target host. This (false positive on UDP open ports) may happen when the firewall is configured to reject UDP packets for most (but not all) ports with an ICMP Port Unreachable packet. This may also happen when the firewall is configured to allow UDP packets for most (but not all) ports through and filter/block/drop UDP packets for only a few ports. Both cases are uncommon.",Unauthorized users can exploit this information to test vulnerabilities in each of the open services.,"Shut down any unknown or unused service on the list.  If you have difficulty working out which service is provided by which process or program, contact your provider's support team.  For more information about commercial and open-source Intrusion Detection Systems available for detecting port scanners of this kind, visit the CERT Web site (http://www.cert.org).",,,"Port	IANA Assigned Ports/Services	Description	Service Detected
67	bootps	Bootstrap Protocol Server	unknown
68	bootpc	Bootstrap Protocol Client	unknown
123	ntp	Network Time Protocol	unknown
161	snmp	SNMP	snmp
1645	radius	radius	unknown",no,,TCP/IP
10.24.18.4,No registered hostname,,,"host scanned, found vuln",82040,ICMP Replies Received,Ig,1,,,,,,,,"ICMP (Internet Control and Error Message Protocol) is a protocol encapsulated in IP packets. ICMP's principal purpose is to provide a protocol layer that informs gateways of the inter-connectivity and accessibility of other gateways or hosts. 
 
We have sent the following types of packets to trigger the host to send us ICMP replies: 
 
Echo Request (to trigger Echo Reply) 
Timestamp Request (to trigger Timestamp Reply) 
Address Mask Request (to trigger Address Mask Reply) 
UDP Packet (to trigger Port Unreachable Reply) 
IP Packet with Protocol >= 250 (to trigger Protocol Unreachable Reply)
 
Listed in the ""Result"" section are the ICMP replies that we have received.",,,,,"ICMP Reply Type	Triggered By	Additional Information
Unreachable (type=3 code=3)	UDP Port 9873	Port Unreachable
Echo (type=0 code=0)	Echo Request	Echo Reply
Unreachable (type=3 code=3)	UDP Port 26274	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 9650	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 1029	Port Unreachable
Time Stamp (type=14 code=0)	Time Stamp Request	14:54:56 GMT
Unreachable (type=3 code=3)	UDP Port 6670	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 1053	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 1033	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 1047	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 1812	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 1031	Port Unreachable
Unreachable (type=3 code=2)	IP with High Protocol	Protocol Unreachable",no,,TCP/IP
10.24.18.3,No registered hostname,,,"host scanned, found vuln",6,DNS Host Name,Ig,1,,,,,,,,"The fully qualified domain name of this host, if it was obtained from a DNS server, is displayed in the RESULT section.",N/A,N/A,,,"IP address	Host name
10.24.18.3	No registered hostname",no,,Information gathering
10.24.18.3,No registered hostname,,,"host scanned, found vuln",45006,Traceroute,Ig,1,,,,,,,,Traceroute describes the path in realtime from the scanner to the remote host being contacted. It reports the IP addresses of all the routers in between.,,,,,"Hops	IP	Round Trip Time	Probe	Port
1	10.124.220.1	0.27ms	ICMP	 
2	100.64.112.0	0.09ms	ICMP	 
3	10.124.213.161	0.29ms	ICMP	 
4	10.124.212.255	0.51ms	ICMP	 
5	10.218.32.73	0.46ms	ICMP	 
6	10.218.26.209	0.55ms	ICMP	 
7	10.218.26.177	0.53ms	ICMP	 
8	10.145.128.241	35.98ms	ICMP	 
9	10.24.18.3	27.28ms	TCP	80",no,,Information gathering
10.24.18.3,No registered hostname,,,"host scanned, found vuln",45038,Host Scan Time - Scanner,Ig,1,,,,,,,,"The Host Scan Time is the period of time it takes the scanning engine to perform the vulnerability assessment of a single target host. The Host Scan Time for this host is reported in the Result section below. 
 
The Host Scan Time does not have a direct correlation to the Duration time as displayed in the Report Summary section of a scan results report. The Duration is the period of time it takes the service to perform a scan task. The Duration includes the time it takes the service to scan all hosts, which may involve parallel scanning. It also includes the time it takes for a scanner appliance to pick up the scan task and transfer the results back to the service's Secure Operating Center. Further, when a scan task is distributed across multiple scanners, the Duration includes the time it takes to perform parallel host scanning on all scanners.",N/A,N/A,,,"Scan duration: 369 seconds

Start time: Mon, Aug 11 2025, 14:54:50 GMT

End time: Mon, Aug 11 2025, 15:00:59 GMT",no,,Information gathering
10.24.18.3,No registered hostname,,,"host scanned, found vuln",45426,Scan Activity per Port,Ig,1,,,,,,,,"Scan activity per port is an estimate of the amount of internal process time the scanner engine spent scanning a particular TCP or UDP port. This information can be useful to determine the reason for long scan times. The individual time values represent internal process time, not elapsed time, and can be longer than the total scan time because of internal parallelism. High values are often caused by slowly responding services or services on which requests time out.",N/A,N/A,,,"Protocol	Port	Time
UDP	161	 0:01:24",no,,Information gathering
10.24.18.3,No registered hostname,,,"host scanned, found vuln",82004,Open UDP Services List,Ig,1,,,,,,,,"A port scanner was used to draw a map of all the UDP services on this host that can be accessed from the Internet.
 
Note that if the host is behind a firewall, there is a small chance that the list includes a few ports that are filtered or blocked by the firewall but are not actually open on the target host. This (false positive on UDP open ports) may happen when the firewall is configured to reject UDP packets for most (but not all) ports with an ICMP Port Unreachable packet. This may also happen when the firewall is configured to allow UDP packets for most (but not all) ports through and filter/block/drop UDP packets for only a few ports. Both cases are uncommon.",Unauthorized users can exploit this information to test vulnerabilities in each of the open services.,"Shut down any unknown or unused service on the list.  If you have difficulty working out which service is provided by which process or program, contact your provider's support team.  For more information about commercial and open-source Intrusion Detection Systems available for detecting port scanners of this kind, visit the CERT Web site (http://www.cert.org).",,,"Port	IANA Assigned Ports/Services	Description	Service Detected
161	snmp	SNMP	snmp",no,,TCP/IP
10.24.18.3,No registered hostname,,,"host scanned, found vuln",82040,ICMP Replies Received,Ig,1,,,,,,,,"ICMP (Internet Control and Error Message Protocol) is a protocol encapsulated in IP packets. ICMP's principal purpose is to provide a protocol layer that informs gateways of the inter-connectivity and accessibility of other gateways or hosts. 
 
We have sent the following types of packets to trigger the host to send us ICMP replies: 
 
Echo Request (to trigger Echo Reply) 
Timestamp Request (to trigger Timestamp Reply) 
Address Mask Request (to trigger Address Mask Reply) 
UDP Packet (to trigger Port Unreachable Reply) 
IP Packet with Protocol >= 250 (to trigger Protocol Unreachable Reply)
 
Listed in the ""Result"" section are the ICMP replies that we have received.",,,,,"ICMP Reply Type	Triggered By	Additional Information
Echo (type=0 code=0)	Echo Request	Echo Reply
Time Stamp (type=14 code=0)	Time Stamp Request	14:54:56 GMT",no,,TCP/IP
10.24.18.1,No registered hostname,,,"host scanned, found vuln",6,DNS Host Name,Ig,1,,,,,,,,"The fully qualified domain name of this host, if it was obtained from a DNS server, is displayed in the RESULT section.",N/A,N/A,,,"IP address	Host name
10.24.18.1	No registered hostname",no,,Information gathering
10.24.18.1,No registered hostname,,,"host scanned, found vuln",45006,Traceroute,Ig,1,,,,,,,,Traceroute describes the path in realtime from the scanner to the remote host being contacted. It reports the IP addresses of all the routers in between.,,,,,"Hops	IP	Round Trip Time	Probe	Port
1	10.124.220.1	0.16ms	ICMP	 
2	100.64.112.0	0.07ms	ICMP	 
3	10.124.213.129	0.29ms	UDP	80
4	10.124.212.255	0.46ms	ICMP	 
5	10.218.32.69	0.67ms	ICMP	 
6	10.218.26.213	0.41ms	ICMP	 
7	10.218.26.169	0.54ms	ICMP	 
8	10.24.255.202	26.75ms	ICMP	 
9	10.24.252.193	31.89ms	ICMP	 
10	10.24.18.1	27.10ms	ICMP",no,,Information gathering
10.24.18.1,No registered hostname,,,"host scanned, found vuln",45038,Host Scan Time - Scanner,Ig,1,,,,,,,,"The Host Scan Time is the period of time it takes the scanning engine to perform the vulnerability assessment of a single target host. The Host Scan Time for this host is reported in the Result section below. 
 
The Host Scan Time does not have a direct correlation to the Duration time as displayed in the Report Summary section of a scan results report. The Duration is the period of time it takes the service to perform a scan task. The Duration includes the time it takes the service to scan all hosts, which may involve parallel scanning. It also includes the time it takes for a scanner appliance to pick up the scan task and transfer the results back to the service's Secure Operating Center. Further, when a scan task is distributed across multiple scanners, the Duration includes the time it takes to perform parallel host scanning on all scanners.",N/A,N/A,,,"Scan duration: 365 seconds

Start time: Mon, Aug 11 2025, 14:54:50 GMT

End time: Mon, Aug 11 2025, 15:00:55 GMT",no,,Information gathering
10.24.18.1,No registered hostname,,,"host scanned, found vuln",45426,Scan Activity per Port,Ig,1,,,,,,,,"Scan activity per port is an estimate of the amount of internal process time the scanner engine spent scanning a particular TCP or UDP port. This information can be useful to determine the reason for long scan times. The individual time values represent internal process time, not elapsed time, and can be longer than the total scan time because of internal parallelism. High values are often caused by slowly responding services or services on which requests time out.",N/A,N/A,,,"Protocol	Port	Time
UDP	161	 0:01:24",no,,Information gathering
10.24.18.1,No registered hostname,,,"host scanned, found vuln",82004,Open UDP Services List,Ig,1,,,,,,,,"A port scanner was used to draw a map of all the UDP services on this host that can be accessed from the Internet.
 
Note that if the host is behind a firewall, there is a small chance that the list includes a few ports that are filtered or blocked by the firewall but are not actually open on the target host. This (false positive on UDP open ports) may happen when the firewall is configured to reject UDP packets for most (but not all) ports with an ICMP Port Unreachable packet. This may also happen when the firewall is configured to allow UDP packets for most (but not all) ports through and filter/block/drop UDP packets for only a few ports. Both cases are uncommon.",Unauthorized users can exploit this information to test vulnerabilities in each of the open services.,"Shut down any unknown or unused service on the list.  If you have difficulty working out which service is provided by which process or program, contact your provider's support team.  For more information about commercial and open-source Intrusion Detection Systems available for detecting port scanners of this kind, visit the CERT Web site (http://www.cert.org).",,,"Port	IANA Assigned Ports/Services	Description	Service Detected
161	snmp	SNMP	snmp",no,,TCP/IP
10.24.18.1,No registered hostname,,,"host scanned, found vuln",82040,ICMP Replies Received,Ig,1,,,,,,,,"ICMP (Internet Control and Error Message Protocol) is a protocol encapsulated in IP packets. ICMP's principal purpose is to provide a protocol layer that informs gateways of the inter-connectivity and accessibility of other gateways or hosts. 
 
We have sent the following types of packets to trigger the host to send us ICMP replies: 
 
Echo Request (to trigger Echo Reply) 
Timestamp Request (to trigger Timestamp Reply) 
Address Mask Request (to trigger Address Mask Reply) 
UDP Packet (to trigger Port Unreachable Reply) 
IP Packet with Protocol >= 250 (to trigger Protocol Unreachable Reply)
 
Listed in the ""Result"" section are the ICMP replies that we have received.",,,,,"ICMP Reply Type	Triggered By	Additional Information
Echo (type=0 code=0)	Echo Request	Echo Reply
Time Stamp (type=14 code=0)	Time Stamp Request	14:54:56 GMT",no,,TCP/IP
10.24.16.62,cbl-1415-2-mgt.cvs.com,,,"host scanned, found vuln",6,DNS Host Name,Ig,1,,,,,,,,"The fully qualified domain name of this host, if it was obtained from a DNS server, is displayed in the RESULT section.",N/A,N/A,,,"IP address	Host name
10.24.16.62	cbl-1415-2-mgt.cvs.com",no,,Information gathering
10.24.16.62,cbl-1415-2-mgt.cvs.com,,,"host scanned, found vuln",34011,Firewall Detected,Ig,1,,,,,,,,A packet filtering device protecting this IP was detected. This is likely to be a firewall or a router using access control lists (ACLs).,N/A,N/A,,,"Some of the ports filtered by the firewall are: 20, 21, 23, 25, 111, 135, 445, 1, 7, 11.

Listed below are the ports filtered by the firewall.
No response has been received when any of these ports are probed.
1-3,5,7,9,11,13,15,17-21,23-25,27,29,31,33,35,37-39,41-52,54-79,81-223,
242-246,256-265,280-282,309,311,318,322-325,344-351,363,369-381,383-442,
444-581,587,592-593,598,600,606-620,624,627,631,633-637,666-674,700,704-705,
707,709-711,729-731,740-742,744,747-754,758-765,767,769-777,780-783,786,
799-801,860,873,886-888,900-901,911,950,954-955,990-993,995-1001,1008,
1010-1011,1015,1023-1100,1109-1112,1114,1123,1155,1167,1170,1207,1212,
1214,1220-1222,1234-1236,1241,1243,1245,1248,1269,1313-1314,1337,1344-1625,
1636-1774,1776-1815,1818-1824,1900-1909,1911-1920,1944-1951,1973,1981,
1985-2028,2030,2032-2036,2038,2040-2049,2053,2065,2067,2080,2097,2100, and more.
We have omitted from this list 717 higher ports to keep the report size manageable.",no,,Firewall
10.24.16.62,cbl-1415-2-mgt.cvs.com,,,"host scanned, found vuln",45006,Traceroute,Ig,1,,,,,,,,Traceroute describes the path in realtime from the scanner to the remote host being contacted. It reports the IP addresses of all the routers in between.,,,,,"Hops	IP	Round Trip Time	Probe	Port
1	10.124.220.1	0.11ms	ICMP	 
2	100.64.112.0	0.17ms	ICMP	 
3	10.124.213.129	0.36ms	ICMP	 
4	10.124.212.251	0.69ms	ICMP	 
5	10.218.32.73	0.50ms	ICMP	 
6	10.218.26.209	0.50ms	ICMP	 
7	10.218.26.169	0.53ms	ICMP	 
8	10.24.255.202	26.81ms	ICMP	 
9	10.24.252.193	31.85ms	ICMP	 
10	10.24.16.62	31.95ms	ICMP",no,,Information gathering
10.24.16.62,cbl-1415-2-mgt.cvs.com,,,"host scanned, found vuln",45038,Host Scan Time - Scanner,Ig,1,,,,,,,,"The Host Scan Time is the period of time it takes the scanning engine to perform the vulnerability assessment of a single target host. The Host Scan Time for this host is reported in the Result section below. 
 
The Host Scan Time does not have a direct correlation to the Duration time as displayed in the Report Summary section of a scan results report. The Duration is the period of time it takes the service to perform a scan task. The Duration includes the time it takes the service to scan all hosts, which may involve parallel scanning. It also includes the time it takes for a scanner appliance to pick up the scan task and transfer the results back to the service's Secure Operating Center. Further, when a scan task is distributed across multiple scanners, the Duration includes the time it takes to perform parallel host scanning on all scanners.",N/A,N/A,,,"Scan duration: 906 seconds

Start time: Mon, Aug 11 2025, 14:54:50 GMT

End time: Mon, Aug 11 2025, 15:09:56 GMT",no,,Information gathering
